,Фактор_1,Фактор_2,Фактор_3,Фактор_4,Фактор_5
SS Loadings,13.648595786255228,8.075485073619369,8.803655227643056,6.252728608695768,9.679651094733561
Proportion Var,0.17725449073058738,0.10487642952752427,0.11433318477458514,0.08120426764539958,0.12570975447705923
Cumulative Var,0.17725449073058738,0.28213092025811165,0.3964641050326968,0.47766837267809636,0.6033781271551556
