,Фактор_1,Фактор_2,Фактор_3,Фактор_4,Фактор_5
1,-0.17139356854684507,0.5713695196846705,-0.6707767705915142,0.32665533733225743,-0.3645912233869176
2,-0.46465954984744373,0.8160905375958312,0.9583617294254224,0.1770385144445882,1.1124717103210175
5,0.33876689458020093,0.10901295560406686,0.33951829909306297,0.3842191332448114,1.128505714586653
6,0.6559337001246611,-0.8450636096873763,0.06790987874112955,1.914851579061896,-0.1331325428446857
7,0.773652572390406,-0.017875270510673072,0.22547252675263518,-1.067011719069792,-0.147409072154346
8,0.7441143615028439,-0.5372547666230444,0.7123969100657315,-1.226120181888312,0.40036932799800057
9,0.029438775443922885,1.335586584559224,-1.3614119052884353,1.440551444241357,-0.32522492971767575
10,0.4945739207609819,0.8743227264222584,-1.3019572831214132,1.210216360575615,1.2587190377237716
11,-0.22678239548985443,1.1772734080027818,0.2873433802878839,0.18564636719675245,-1.9862788023868372
12,0.2847608897080105,0.33717476249398387,-1.1102937131645074,-0.18817866556703772,0.46526157386421235
13,1.606306457621443,-1.4283902441791934,0.3596718197841474,0.6032837178144224,-2.507557331584087
14,-0.39808347429506485,-1.1691197131004518,-0.6916319349688033,0.7519899410255517,1.5740144431820349
15,1.2973978743602501,0.24543088091653564,0.8811109649361766,0.1367618641259167,-0.5330534717991295
16,1.06452080239175,0.311073243357053,0.02636773311672427,-0.30219384736170335,0.5692184567141441
17,0.01275817087088151,1.2011494518270414,0.6768770560538012,1.442904176228628,-0.11229425517650751
18,-0.9913128917132232,-0.3889190772378611,1.7655325913973174,1.7594956333032594,0.024725192646391822
20,-1.3552823395120257,-2.5211037805360803,-0.7480582315104851,-0.19684106373329818,0.22450671329790275
21,-0.04081903504483609,0.3222901683349205,0.33796402984488344,-0.8971132295949702,0.41614462884697095
22,0.46834066009245057,0.25234625295264695,-0.30827093827779933,-1.0975975740729713,-0.46162909540218955
23,0.3953163835790323,0.7073762728929874,-0.2401552224093166,-1.1756515536867647,1.6596279588948113
24,-2.207144075402244,0.7382361352528908,2.4899714730313156,-0.8369114793082365,0.47183279065022715
25,1.560338817795001,0.3751177717097842,0.2755339561935916,-1.898967739711877,-0.5096642048865362
26,-0.7294367496789443,0.3118755134051016,-0.42055518765485195,0.4252212549951141,-0.8801960464145686
27,-2.617049847986621,0.6817724889951828,-1.770983304091156,-1.1875905650104466,-1.7242852079725945
28,-0.03540957239482933,-1.2151969456336538,-1.6956650457391516,-0.43271785354220593,0.6504173169950156
30,-0.48884678130982406,-2.244575266498629,0.915727188093533,-0.2519398510426464,-0.2704986819952786
